,index,url,lecture_name,professor_name,rate,semester,text
777,181,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 부담없이 들을 수 있었고 출석 목적의 과제들도 어렵지 않았어요!
778,182,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 부담없이 들을 수 있는 수업이었습니다 강의 퀄리티도 좋고 노래도 좋았습니다!
779,183,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"노래도 좋고, 내용도 느끼는 바가 많아서 개인적으로는 힐링 시간이었습니다!"
780,184,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 노래가 너무 좋았어요!  출석과제도 별로 부담안되고 좋았습니다!
781,185,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 계속 싸강으로 했으면 싶을정도로 퀄리티가 넘 좋음아무때나 듣고 50자 금방 채우니까 너무 꿀인듯
782,186,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,준수한 영상 퀄리티에 깜짝 놀란 강의강사분들 말씀들 중에도 좋은 내용 역시 있어 나름대로 좋았다
783,187,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 그냥 채플 노래 가끔 좋고 강의도 가끔 흥미로운 주제 있음
784,188,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"굿!! 켜놓고 폰으로 드라마 보다가 잠깐 들리는 단어 몇개로 감상문 써서 내면 출석완료~ 비기독교인이라 채플이 귀에 안들어왔지만 찬송가는 듣기좋았어요~ 좀 웃겼던건 매 강의 주제가 코로나에 관련되어있었어요 ㅋㅋ무슨 나오는 사람들마다 코로나 사태,우리는..?! 이런 주제로 말을 하셨어요. 한 3번쯤 듣고 나서는 감상문 걍 지어서 써냈어요 어차피 내용겹치니까^^"
785,189,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,20학번 새내기인데 싸강해서 딱 하나 좋은 게 있었다면 매주 채플 들으러 아침에 헐레벌떡 뛰어갈 일이 없었다는 것.... 그냥 집에서 일어나서 아무 요일에나(꼭 정해진 시간에 들을 필요 없고 월요일까지였나?만 수강 완료하고 감상문 적으면 됐어요) 생각날 때 1.5배속으로 켜놨어요ㅋㅋㅋㅋ 밥 먹으면서 듣고.. 중간에 잠깐 20초 정도만 무슨 내용인지 들었다가 그걸로 50단어 써서 제출했던 기억이ㅎㅎㅎ 비기독교인이라 채플 거부감도 있었는데 나름 힐링도 되고 좋은 노래도 많이 들려주셨어요 부담 없도 교수님도 좋으신 것 같았습니다ㅎ 다만 수강 완료해도 기술적 오류..?때문에 88%완료라고 떠서 결석 처리 된 적이 한 번 있었는데 메일 드리니까 정정해주셨어요! 전 싸강 기준 만족도 100%입니당
786,190,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 내기준 너무 꿀이었음!! 시간 맞춰 감상문 50자?만 내면 됨
787,191,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,찬송가가 듣기 좋았다. 비기독교인이지만 마음의 평화를 얻는 느낌. 소감문 제출이 귀찮긴 하지만 50단어니까 뭐 출석 하는 것보다 아주 나을 듯
788,192,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무난무난. 기독교인은 아닌데 찬송가가 너무 좋았음!
789,193,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,비기독교인으로서 왜 듣는지도 모르겠고 짜증나는 과목이긴 했지만 그냥 수용하고 나면 무난~해짐 1.5배속으로 돌려놓고 대충 감상문만 부담 없이 쓰면 된다 찬송 부분은 그냥 달달한 음료수가 됨
790,194,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 진행도 깔끔하고 교수님도 좋으세요!! 영상 퀄리티도 싸강 중에 제일 좋았어요!
791,195,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,감상문만 제때 제출하면 무난히 패스할 수 있습니다. 50단어의 감상문이기에 큰 부담도 없었습니다.
792,196,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,20.0,20년 1학기,다들 이건 기독교도 아니라는데 다들 세계관 최강자다...난 이거 듣고 기독교 더 혐오하게 됐다 수고해라. 교수님이 끝나고 연세대 학생들을 위해 기도한다는데..극혐..ㅈㄴ 싫었다
793,197,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 매주 영상 보고 50자 소감문으로 출석. 그냥 무난.
794,198,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비기독교인인데 널널하게 잘 들었어요! 어차피 싸강이라 대충 소감문만 작성하면 됐던지라 ㅎㅎㅎ
795,199,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 틀어놓고 딴짓  좀 하다가 대충 감상문 적어서 내면 패스
